FECHA (YYMMDD);HORA (HHMM);;
200805;2300;5,70686;
200806;0000;4,1422;
200806;0100;3,88423;
200806;0200;3,47587;
200806;0300;4,64372;
200806;0400;5,03407;
200806;0500;4,34001;
200806;0600;4,13575;
200806;0700;4,51905;
200806;0800;5,13453;
200806;0900;3,90163;
200806;1000;4,39396;
200806;1100;4,32828;
200806;1200;4,8549;
200806;1300;4,52046;
200806;1400;5,4714;
200806;1500;5,58343;
200806;1600;5,61174;
200806;1700;4,82093;
200806;1800;3,39711;
200806;1900;3,19169;
200806;2000;2,43466;
200806;2100;0,393231;
200806;2200;0,461979;
200806;2300;0,520189;
200807;0000;2,38036;
200807;0100;1,05799;
200807;0200;1,70626;
200807;0300;0,446553;
200807;0400;0,7038;
200807;0500;0,361892;
200807;0600;0,306854;
200807;0700;0,308271;
200807;0800;0,316399;
200807;0900;0,433381;
200807;1000;0,726634;
200807;1100;1,61599;
200807;1200;4,29491;
200807;1300;4,20554;
200807;1400;3,6948;
200807;1500;3,58401;
200807;1600;5,54661;
200807;1700;3,90708;
200807;1800;2,71111;
200807;1900;1,72715;
200807;2000;1,3602;
200807;2100;0,984953;
200807;2200;0,92042;
200807;2300;2,53161;
200808;0000;1,13853;
200808;0100;1,31021;
200808;0200;1,4111;
200808;0300;0,955137;
200808;0400;0,913581;
200808;0500;0,967149;
200808;0600;0,361898;
200808;0700;1,43023;
200808;0800;0,0692465;
200808;0900;1,06723;
200808;1000;0,645332;
200808;1100;2,28883;
200808;1200;5,32991;
200808;1300;1,94034;
200808;1400;4,06012;
200808;1500;4,56404;
200808;1600;5,3921;
200808;1700;2,24957;
200808;1800;2,9775;
200808;1900;0,833024;
200808;2000;0,602862;
200808;2100;0,38207;
200808;2200;0,463377;
200808;2300;0,564181;
200809;0000;4,49215;
200809;0100;2,04524;
200809;0200;3,94332;
200809;0300;0,939737;
200809;0400;1,995;
200809;0500;2,91824;
200809;0600;1,46611;
200809;0700;1,85968;
200809;0800;0,936801;
200809;0900;0,490773;
200809;1000;1,63018;
200809;1100;3,65297;
200809;1200;3,01529;
200809;1300;2,62995;
200809;1400;3,7049;
200809;1500;3,35009;
200809;1600;4,43627;
200809;1700;4,9637;
200809;1800;5,55944;
200809;1900;5,23332;
200809;2000;3,33074;
200809;2100;2,91263;
200809;2200;2,12183;
200809;2300;2,02877;
200810;0000;2,02422;
200810;0100;1,82423;
200810;0200;2,4176;
200810;0300;2,74299;
200810;0400;3,01108;
200810;0500;2,81026;
200810;0600;2,79178;
200810;0700;3,63334;
200810;0800;3,44723;
200810;0900;4,44127;
200810;1000;4,78036;
200810;1100;5,61202;
200810;1200;6,41716;
200810;1300;6,84701;
200810;1400;7,30163;
200810;1500;7,60683;
200810;1600;8,04893;
200810;1700;8,5443;
200810;1800;7,57851;
200810;1900;8,80997;
200810;2000;8,46291;
200810;2100;7,66988;
200810;2200;6,52346;
200810;2300;5,37689;
200811;0000;5,03319;
200811;0100;3,95545;
200811;0200;3,5757;
200811;0300;3,32969;
200811;0400;3,24317;
200811;0500;3,06423;
200811;0600;3,53952;
200811;0700;3,3655;
200811;0800;2,93869;
200811;0900;3,16134;
200811;1000;4,68622;
200811;1100;5,73517;
200811;1200;6,41453;
200811;1300;6,5549;
200811;1400;7,01711;
200811;1500;7,51493;
200811;1600;7,52052;
200811;1700;7,27782;
200811;1800;6,1406;
200811;1900;5,86492;
200811;2000;4,25797;
200811;2100;3,39325;
200811;2200;0,949309;
200811;2300;0,859789;
200812;0000;0,271432;
200812;0100;1,78477;
200812;0200;0,855009;
200812;0300;0,150739;
200812;0400;0,934291;
200812;0500;0,706657;
200812;0600;1,74245;
200812;0700;1,73144;
200812;0800;0,380934;
200812;0900;0,426054;
200812;1000;0,460977;
200812;1100;1,18785;
200812;1200;2,67178;
200812;1300;3,60736;
200812;1400;3,32501;
200812;1500;2,48032;
200812;1600;1,20342;
200812;1700;1,64335;
200812;1800;0,804828;
200812;1900;1,25882;
200812;2000;1,15331;
200812;2100;1,80897;
200812;2200;0,595319;
200812;2300;1,2915;
200813;0000;1,41228;
200813;0100;1,75069;
200813;0200;0,853289;
200813;0300;0,577647;
200813;0400;0,940269;
200813;0500;1,35608;
200813;0600;1,10139;
200813;0700;1,05642;
200813;0800;0,945905;
200813;0900;0,236604;
200813;1000;1,81031;
200813;1100;2,3479;
200813;1200;5,38959;
200813;1300;6,33546;
200813;1400;5,56254;
200813;1500;5,19845;
200813;1600;5,47503;
200813;1700;4,93597;
200813;1800;4,3321;
200813;1900;4,60107;
200813;2000;4,4639;
200813;2100;2,47209;
200813;2200;2,35155;
200813;2300;3,3979;
200814;0000;2,6368;
200814;0100;1,51497;
200814;0200;1,37271;
200814;0300;1,25635;
200814;0400;2,55289;
200814;0500;2,01591;
200814;0600;1,17259;
200814;0700;0,724278;
200814;0800;0,664864;
200814;0900;0,322028;
200814;1000;1,74155;
200814;1100;3,26716;
200814;1200;3,35224;
200814;1300;4,40615;
200814;1400;5,47765;
200814;1500;6,96071;
200814;1600;6,60274;
200814;1700;5,9975;
200814;1800;5,81279;
200814;1900;5,69645;
200814;2000;4,51475;
200814;2100;2,7037;
200814;2200;2,3946;
200814;2300;2,06139;
200815;0000;1,35764;
200815;0100;1,82112;
200815;0200;2,79743;
200815;0300;1,50402;
200815;0400;2,81461;
200815;0500;2,22522;
200815;0600;1,70043;
200815;0700;2,0643;
200815;0800;1,85769;
200815;0900;2,26951;
200815;1000;3,74124;
200815;1100;4,59814;
200815;1200;5,35082;
200815;1300;6,76251;
200815;1400;7,81784;
200815;1500;8,16154;
200815;1600;7,84783;
200815;1700;7,37767;
200815;1800;6,28353;
200815;1900;4,80725;
200815;2000;2,68857;
200815;2100;0,81459;
200815;2200;0,541407;
200815;2300;0,180517;
200816;0000;0,992204;
200816;0100;0,208331;
200816;0200;0,44122;
200816;0300;0,2831;
200816;0400;0,208545;
200816;0500;0,157132;
200816;0600;0,666545;
200816;0700;1,60204;
200816;0800;0,410562;
200816;0900;0,806845;
200816;1000;2,3887;
200816;1100;2,53357;
200816;1200;3,97254;
200816;1300;4,49231;
200816;1400;5,75089;
200816;1500;5,75267;
200816;1600;5,36603;
200816;1700;5,22244;
200816;1800;4,96205;
200816;1900;4,60153;
200816;2000;4,3055;
200816;2100;1,27326;
200816;2200;0,883518;
200816;2300;0,704679;
200817;0000;0,383181;
200817;0100;1,05141;
200817;0200;1,6066;
200817;0300;0,370008;
200817;0400;0,440047;
200817;0500;0,427074;
200817;0600;0,43082;
200817;0700;0,445685;
200817;0800;0,44367;
200817;0900;0,187658;
200817;1000;0,429182;
200817;1100;1,49101;
200817;1200;2,2591;
200817;1300;4,51867;
200817;1400;4,53928;
200817;1500;4,57896;
200817;1600;4,99267;
200817;1700;4,59538;
200817;1800;3,88937;
200817;1900;2,46854;
200817;2000;1,06775;
200817;2100;1,59308;
200817;2200;0,780896;
200817;2300;0,671584;
200818;0000;0,459747;
200818;0100;0,401997;
200818;0200;0,441953;
200818;0300;0,33799;
200818;0400;0,544452;
200818;0500;0,42915;
200818;0600;0,399256;
200818;0700;1,42483;
200818;0800;1,72467;
200818;0900;0,841466;
200818;1000;0,593714;
200818;1100;0,717292;
200818;1200;0,731003;
200818;1300;1,67449;
200818;1400;1,82596;
200818;1500;1,71206;
200818;1600;1,17602;
200818;1700;0,944497;
200818;1800;0,278977;
200818;1900;0,301012;
200818;2000;2,34107;
200818;2100;2,44505;
200818;2200;0,739763;
200818;2300;0,420153;
200819;0000;0,519984;
200819;0100;1,62431;
200819;0200;1,95517;
200819;0300;1,52055;
200819;0400;2,312;
200819;0500;2,44306;
200819;0600;1,53493;
200819;0700;0,773853;
200819;0800;0,471032;
200819;0900;0,669475;
200819;1000;3,13193;
200819;1100;4,29923;
200819;1200;5,42058;
200819;1300;6,64655;
200819;1400;6,73415;
200819;1500;6,73168;
200819;1600;6,3947;
200819;1700;5,66302;
200819;1800;4,56964;
200819;1900;4,57578;
200819;2000;3,61912;
200819;2100;0,738448;
200819;2200;1,72173;
200819;2300;0,658967;
200820;0000;1,94415;
200820;0100;1,88251;
200820;0200;0,427117;
200820;0300;1,28265;
200820;0400;0,75212;
200820;0500;0,328965;
200820;0600;0,745321;
200820;0700;1,75164;
200820;0800;0,798108;
200820;0900;1,84149;
200820;1000;1,28102;
200820;1100;1,34456;
200820;1200;2,05449;
200820;1300;2,06545;
200820;1400;2,53301;
200820;1500;2,96408;
200820;1600;2,57429;
200820;1700;1,99862;
200820;1800;0,79252;
200820;1900;0,536549;
200820;2000;0,239299;
200820;2100;0,195871;
200820;2200;0,488506;
200820;2300;0,726322;
200821;0000;0,0862458;
200821;0100;0,626094;
200821;0200;0,432386;
200821;0300;0,477475;
200821;0400;0,943181;
200821;0500;0,885292;
200821;0600;0,450374;
200821;0700;0,305236;
200821;0800;0,362454;
200821;0900;0,587965;
200821;1000;1,51213;
200821;1100;2,40815;
200821;1200;2,21932;
200821;1300;2,60935;
200821;1400;2,97294;
200821;1500;2,31483;
200821;1600;2,277;
200821;1700;1,17921;
200821;1800;0,515282;
200821;1900;0,116609;
200821;2000;0,432062;
200821;2100;0,24491;
200821;2200;1,52836;
200821;2300;1,43502;
200822;0000;2,54337;
200822;0100;2,01073;
200822;0200;1,43928;
200822;0300;0,363963;
200822;0400;0,0566455;
200822;0500;0,651455;
200822;0600;1,10066;
200822;0700;1,31932;
200822;0800;0,831653;
200822;0900;2,08528;
200822;1000;1,99719;
200822;1100;1,98264;
200822;1200;2,32046;
200822;1300;2,27791;
200822;1400;2,23387;
200822;1500;1,47727;
200822;1600;1,38481;
200822;1700;1,33558;
200822;1800;0,849368;
200822;1900;0,789503;
200822;2000;1,0712;
200822;2100;1,79661;
200822;2200;1,96587;
200822;2300;2,37703;
200823;0000;1,79379;
200823;0100;1,69582;
200823;0200;2,73962;
200823;0300;2,11578;
200823;0400;2,79375;
200823;0500;2,08079;
200823;0600;3,0381;
200823;0700;4,02512;
200823;0800;3,49282;
200823;0900;2,52425;
200823;1000;2,37527;
200823;1100;2,55375;
200823;1200;1,95978;
200823;1300;1,36254;
200823;1400;0,948535;
200823;1500;1,35547;
200823;1600;1,99775;
200823;1700;0,488139;
200823;1800;0,700625;
200823;1900;0,813383;
200823;2000;1,60385;
200823;2100;1,06562;
200823;2200;1,58854;
200823;2300;1,69897;
200824;0000;3,07367;
200824;0100;1,85614;
200824;0200;0,470506;
200824;0300;1,55757;
200824;0400;3,23468;
200824;0500;3,47773;
200824;0600;3,20255;
200824;0700;1,46557;
200824;0800;2,26223;
200824;0900;1,22036;
200824;1000;2,04521;
200824;1100;2,77575;
200824;1200;3,15074;
200824;1300;5,00716;
200824;1400;7,65962;
200824;1500;6,99105;
200824;1600;8,14735;
200824;1700;6,90625;
200824;1800;2,32756;
200824;1900;2,34964;
200824;2000;2,16006;
200824;2100;1,89432;
200824;2200;2,52105;
200824;2300;1,62616;
200825;0000;2,06639;
200825;0100;1,97125;
200825;0200;2,4932;
200825;0300;2,03449;
200825;0400;1,11943;
200825;0500;2,2045;
200825;0600;3,78009;
200825;0700;1,35437;
200825;0800;3,07551;
200825;0900;2,63697;
200825;1000;2,8777;
200825;1100;2,63312;
200825;1200;2,59756;
200825;1300;1,79992;
200825;1400;2,09501;
200825;1500;1,42013;
200825;1600;3,56117;
200825;1700;1,92617;
200825;1800;2,49559;
200825;1900;2,04912;
200825;2000;3,05955;
200825;2100;3,28476;
200825;2200;1,78774;
200825;2300;0,833763;
200826;0000;0,845404;
200826;0100;3,26789;
200826;0200;2,92301;
200826;0300;2,37837;
200826;0400;2,25358;
200826;0500;2,18629;
200826;0600;2,11126;
200826;0700;1,76006;
200826;0800;0,474879;
200826;0900;0,461337;
200826;1000;0,305364;
200826;1100;0,685146;
200826;1200;2,21936;
200826;1300;1,95948;
200826;1400;1,20689;
200826;1500;0,902375;
200826;1600;1,30115;
200826;1700;1,24302;
200826;1800;0,628127;
200826;1900;0,429603;
200826;2000;0,432193;
200826;2100;0,55646;
200826;2200;0,735753;
200826;2300;1,20161;
200827;0000;2,24524;
200827;0100;0,854867;
200827;0200;1,38147;
200827;0300;0,849516;
200827;0400;1,16383;
200827;0500;0,448548;
200827;0600;0,208087;
200827;0700;0,729357;
200827;0800;0,874881;
200827;0900;0,55752;
200827;1000;0,530994;
200827;1100;0,888389;
200827;1200;2,14275;
200827;1300;2,43799;
200827;1400;2,85433;
200827;1500;1,91625;
200827;1600;1,56473;
200827;1700;1,23442;
200827;1800;0,450543;
200827;1900;0,321536;
200827;2000;0,404564;
200827;2100;0,572811;
200827;2200;0,445555;
200827;2300;0,445446;
200828;0000;0,443242;
200828;0100;0,428281;
200828;0200;0,493902;
200828;0300;0,462815;
200828;0400;0,451991;
200828;0500;0,481884;
200828;0600;0,235296;
200828;0700;0,271721;
200828;0800;0,951315;
200828;0900;0,789387;
200828;1000;0,145962;
200828;1100;0,110636;
200828;1200;0,114385;
200828;1300;0,250151;
200828;1400;1,51029;
200828;1500;1,55795;
200828;1600;0,732474;
200828;1700;0,659065;
200828;1800;0,362373;
200828;1900;0,329383;
200828;2000;0,513562;
200828;2100;0,516186;
200828;2200;0,422708;
200828;2300;0,461372;
200829;0000;0,422162;
200829;0100;0,438733;
200829;0200;0,420755;
200829;0300;0,328236;
200829;0400;0,398722;
200829;0500;0,414439;
200829;0600;0,41936;
200829;0700;0,215798;
200829;0800;0,656359;
200829;0900;1,63564;
200829;1000;3,61969;
200829;1100;4,88124;
200829;1200;6,07056;
200829;1300;6,94381;
200829;1400;7,8695;
200829;1500;7,84716;
200829;1600;7,89508;
200829;1700;7,59779;
200829;1800;6,58804;
200829;1900;5,05299;
200829;2000;;
200829;2100;;
200829;2200;;
200829;2300;;
200830;0000;0,895667;
200830;0100;1,13767;
200830;0200;1,45146;
200830;0300;2,07101;
200830;0400;1,74392;
200830;0500;1,67958;
200830;0600;2,51089;
200830;0700;2,113;
200830;0800;2,30809;
200830;0900;3,16152;
200830;1000;4,25723;
200830;1100;5,83506;
200830;1200;7,1742;
200830;1300;6,87307;
200830;1400;6,78255;
200830;1500;6,80546;
200830;1600;6,94371;
200830;1700;5,91416;
200830;1800;4,47533;
200830;1900;3,76138;
200830;2000;0,866848;
200830;2100;0,45363;
200830;2200;0,811194;
200830;2300;0,779505;
200831;0000;0,60221;
200831;0100;0,446037;
200831;0200;0,723757;
200831;0300;0,386979;
200831;0400;1,6834;
200831;0500;2,24974;
200831;0600;1,80772;
200831;0700;1,50411;
200831;0800;1,83669;
200831;0900;1,80301;
200831;1000;0,709896;
200831;1100;1,82831;
200831;1200;2,44454;
200831;1300;2,76736;
200831;1400;2,40382;
200831;1500;2,23919;
200831;1600;1,82957;
200831;1700;1,64182;
200831;1800;2,09392;
200831;1900;2,02931;
200831;2000;1,86916;
200831;2100;1,08753;
200831;2200;0,281387;
200831;2300;0,426143;
200901;0000;0,356007;
200901;0100;0,454762;
200901;0200;0,686989;
200901;0300;1,10332;
200901;0400;0,53326;
200901;0500;0,443778;
200901;0600;0,501666;
200901;0700;0,297909;
200901;0800;1,7172;
200901;0900;1,38404;
200901;1000;0,90694;
200901;1100;1,91421;
200901;1200;2,62301;
200901;1300;2,28214;
200901;1400;2,0647;
200901;1500;1,96689;
200901;1600;1,90346;
200901;1700;1,81702;
200901;1800;1,44578;
200901;1900;0,758222;
200901;2000;0,369826;
200901;2100;0,389264;
200901;2200;0,38518;
200901;2300;0,356656;
200902;0000;0,434881;
200902;0100;0,402277;
200902;0200;1,30986;
200902;0300;1,56589;
200902;0400;1,55838;
200902;0500;1,70238;
200902;0600;1,856;
200902;0700;0,947671;
200902;0800;1,98889;
200902;0900;2,52644;
200902;1000;3,00564;
200902;1100;4,28699;
200902;1200;4,73074;
200902;1300;4,1635;
200902;1400;4,77954;
200902;1500;6,183;
200902;1600;5,80553;
200902;1700;6,0064;
200902;1800;6,4688;
200902;1900;6,08013;
200902;2000;2,71154;
200902;2100;0,970569;
200902;2200;2,58784;
200902;2300;3,17072;
200903;0000;0,678412;
200903;0100;0,826732;
200903;0200;2,11176;
200903;0300;1,01395;
200903;0400;1,71756;
200903;0500;1,25612;
200903;0600;0,98799;
200903;0700;0,445056;
200903;0800;0,270249;
200903;0900;0,835829;
200903;1000;2,73647;
200903;1100;3,38379;
200903;1200;4,50877;
200903;1300;4,68973;
200903;1400;5,26964;
200903;1500;6,67797;
200903;1600;6,79259;
200903;1700;5,14801;
200903;1800;2,87301;
200903;1900;4,49108;
200903;2000;2,82691;
200903;2100;0,777949;
200903;2200;0,374518;
200903;2300;0,0859144;
200904;0000;0,899044;
200904;0100;2,31539;
200904;0200;1,69357;
200904;0300;1,38375;
200904;0400;0,874541;
200904;0500;1,61881;
200904;0600;0,768873;
200904;0700;1,05621;
200904;0800;0,350868;
200904;0900;0,425331;
200904;1000;0,120571;
200904;1100;1,61766;
200904;1200;0,931231;
200904;1300;2,28335;
200904;1400;2,61426;
200904;1500;2,66027;
200904;1600;2,11031;
200904;1700;2,05229;
200904;1800;1,9499;
200904;1900;1,59224;
200904;2000;1,53456;
200904;2100;0,961174;
200904;2200;0,478966;
200904;2300;0,201462;
200905;0000;0,314771;
200905;0100;0,394548;
200905;0200;0,688156;
200905;0300;1,15706;
200905;0400;1,85411;
200905;0500;2,18812;
200905;0600;2,30068;
200905;0700;2,05518;
200905;0800;1,27642;
200905;0900;1,24095;
200905;1000;1,25904;
200905;1100;0,73687;
200905;1200;2,00225;
200905;1300;2,31618;
200905;1400;2,29701;
200905;1500;2,33272;
200905;1600;3,09428;
200905;1700;3,25465;
200905;1800;3,26841;
200905;1900;2,68544;
200905;2000;1,5344;
200905;2100;0,919445;
200905;2200;0,279243;
200905;2300;0,196414;
200906;0000;0,240128;
200906;0100;0,325652;
200906;0200;0,142121;
200906;0300;0,425151;
200906;0400;0,444505;
200906;0500;0,43788;
200906;0600;0,33619;
200906;0700;0,226807;
200906;0800;0,301991;
200906;0900;0,0500804;
200906;1000;0,815901;
200906;1100;1,64027;
200906;1200;3,01064;
200906;1300;3,80817;
200906;1400;3,77158;
200906;1500;3,81672;
200906;1600;2,37982;
200906;1700;2,36044;
200906;1800;1,31742;
200906;1900;0,0630201;
200906;2000;0,722112;
200906;2100;2,57415;
200906;2200;2,72804;
200906;2300;1,72769;
200907;0000;0,621039;
200907;0100;0,392902;
200907;0200;0,211185;
200907;0300;1,27298;
200907;0400;0,53867;
200907;0500;0,913795;
200907;0600;0,338354;
200907;0700;0,9102;
200907;0800;1,94049;
200907;0900;1,20638;
200907;1000;1,81024;
200907;1100;2,20436;
200907;1200;3,00871;
200907;1300;2,57752;
200907;1400;3,18724;
200907;1500;5,18943;
200907;1600;5,32305;
200907;1700;5,23908;
200907;1800;4,80846;
200907;1900;1,41981;
200907;2000;0,485808;
200907;2100;2,18669;
200907;2200;2,40694;
200907;2300;2,42694;
200908;0000;1,79103;
200908;0100;1,17102;
200908;0200;0,391006;
200908;0300;0,466319;
200908;0400;1,34232;
200908;0500;0,974042;
200908;0600;0,665911;
200908;0700;0,634849;
200908;0800;0,782089;
200908;0900;1,10831;
200908;1000;0,906182;
200908;1100;0,295724;
200908;1200;0,797626;
200908;1300;2,01366;
200908;1400;1,89262;
200908;1500;1,60305;
200908;1600;1,51023;
200908;1700;1,02198;
200908;1800;0,217745;
200908;1900;0,263759;
200908;2000;0,184322;
200908;2100;0,433287;
200908;2200;0,292409;
200908;2300;1,12316;
200909;0000;0,439397;
200909;0100;0,448216;
200909;0200;0,541321;
200909;0300;1,26938;
200909;0400;0,56623;
200909;0500;0,253725;
200909;0600;1,21344;
200909;0700;1,22861;
200909;0800;0,395329;
200909;0900;0,592786;
200909;1000;2,77479;
200909;1100;2,84999;
200909;1200;2,82046;
200909;1300;3,40099;
200909;1400;3,20533;
200909;1500;3,69319;
200909;1600;4,11113;
200909;1700;3,04258;
200909;1800;2,94421;
200909;1900;3,74005;
200909;2000;2,31032;
200909;2100;1,02174;
200909;2200;0,894874;
200909;2300;0,915782;
200910;0000;0,278981;
200910;0100;1,04235;
200910;0200;0,854686;
200910;0300;0,59384;
200910;0400;0,175945;
200910;0500;0,369387;
200910;0600;0,357501;
200910;0700;0,424671;
200910;0800;0,365713;
200910;0900;0,871714;
200910;1000;3,2612;
200910;1100;4,56555;
200910;1200;5,6658;
200910;1300;6,25596;
200910;1400;6,57429;
200910;1500;9,80357;
200910;1600;9,91228;
200910;1700;8,57887;
200910;1800;7,97421;
200910;1900;6,31962;
200910;2000;4,26607;
200910;2100;3,67384;
200910;2200;3,84182;
200910;2300;4,39718;
200911;0000;4,66612;
200911;0100;4,34796;
200911;0200;2,7703;
200911;0300;2,56;
200911;0400;1,9259;
200911;0500;2,13038;
200911;0600;2,8384;
200911;0700;2,2458;
200911;0800;0,726179;
200911;0900;3,81401;
200911;1000;5,40713;
200911;1100;6,17924;
200911;1200;8,96579;
200911;1300;8,94714;
200911;1400;8,47946;
200911;1500;8,01546;
200911;1600;9,00208;
200911;1700;9,634;
200911;1800;9,58882;
200911;1900;7,51152;
200911;2000;5,77242;
200911;2100;4,51328;
200911;2200;2,9259;
200911;2300;4,03277;
200912;0000;5,19659;
200912;0100;5,09777;
200912;0200;2,76998;
200912;0300;2,20971;
200912;0400;1,17039;
200912;0500;0,52489;
200912;0600;0,436111;
200912;0700;0,415966;
200912;0800;0,408672;
200912;0900;1,94172;
200912;1000;4,53271;
200912;1100;6,19383;
200912;1200;5,90805;
200912;1300;5,89405;
200912;1400;6,44219;
200912;1500;7,10003;
200912;1600;7,4471;
200912;1700;7,54098;
200912;1800;6,43521;
200912;1900;5,52603;
200912;2000;4,32151;
200912;2100;3,76259;
200912;2200;2,91322;
200912;2300;3,40151;
200913;0000;1,91465;
200913;0100;1,7483;
200913;0200;1,64235;
200913;0300;1,30909;
200913;0400;1,65389;
200913;0500;0,741166;
200913;0600;0,965799;
200913;0700;1,10554;
200913;0800;0,42787;
200913;0900;1,40436;
200913;1000;3,41487;
200913;1100;4,53044;
200913;1200;4,5125;
200913;1300;5,26346;
200913;1400;5,95493;
200913;1500;7,14344;
200913;1600;7,17464;
200913;1700;5,90528;
200913;1800;5,1429;
200913;1900;4,52141;
200913;2000;1,33968;
200913;2100;1,50835;
200913;2200;1,12024;
200913;2300;1,56379;
200914;0000;1,50625;
200914;0100;1,66127;
200914;0200;1,13092;
200914;0300;2,06714;
200914;0400;1,39127;
200914;0500;1,87565;
200914;0600;0,464846;
200914;0700;0,740303;
200914;0800;0,158116;
200914;0900;1,29235;
200914;1000;3,08237;
